id,latitude,longitude,date
546901,43.863427,4.69093,2021-01-01
546902,43.90181,4.754017,2021-01-01
546903,43.213528,5.53811,2021-01-01
546904,43.231932,5.438303,2021-01-01
546905,43.416931,5.21803,2021-01-01
546906,43.297151,5.62862,2021-01-01
546907,43.213528,5.53811,2021-01-01
546908,43.213528,5.53811,2021-01-01
546909,43.213528,5.53811,2021-01-01
546910,43.213528,5.53811,2021-01-01
508945,48.05761,4.960539,2022-12-23
546911,43.90181,4.754017,2021-01-01
546912,43.213528,5.53811,2021-01-01
546913,43.436392,5.257975,2021-01-01
546914,43.436392,5.257975,2021-01-01
546915,43.746832,5.076277,2021-01-01
546916,43.746832,5.076277,2021-01-01
546917,43.679402,5.404101,2021-01-01
546918,43.231932,5.438303,2021-01-01
546919,43.231932,5.438303,2021-01-01
546920,43.231932,5.438303,2021-01-01
546921,43.285678,5.484191,2021-01-01
546922,43.345406,5.448569,2021-01-01
546923,43.345406,5.448569,2021-01-01
546924,43.344402,5.431385,2021-01-01
546925,43.344402,5.431385,2021-01-01
546926,43.344402,5.431385,2021-01-01
546927,43.344402,5.431385,2021-01-01
546928,43.297307,5.443135,2021-01-01
546929,43.297307,5.443135,2021-01-01
546930,43.245262,5.412199,2021-01-01
546931,43.245262,5.412199,2021-01-01
546932,43.297151,5.62862,2021-01-01
546933,43.416931,5.21803,2021-01-01
546934,43.285678,5.484191,2021-01-01
546935,43.516083,4.988923,2021-01-01
546936,43.513977,4.990593,2021-01-01
546937,43.453829,5.011772,2021-01-01
546938,43.692855,5.501983,2021-01-01
546939,43.343455,5.463668,2021-01-01
546940,43.343455,5.463668,2021-01-01
546941,43.645533,5.584868,2021-01-01
546942,43.645533,5.584868,2021-01-01
546943,43.832303,4.783836,2021-01-01
546944,43.692855,5.501983,2021-01-01
546945,43.631195,5.152651,2021-01-01
546946,43.347677,5.46472,2021-01-01
546947,43.631195,5.152651,2021-01-01
546948,43.582842,5.003616,2021-01-01
546949,43.582842,5.003616,2021-01-01
546950,43.473074,5.49543,2021-01-01
546951,43.473074,5.49543,2021-01-01
546952,43.637349,5.527233,2021-01-01
546953,43.347677,5.46472,2021-01-01
546954,43.404731,4.981837,2021-01-01
546955,43.329723,5.039669,2021-01-01
546956,43.248829,5.588032,2021-01-01
546957,43.549935,5.030772,2021-01-01
546958,43.549935,5.030772,2021-01-01
546959,43.623065,5.299185,2021-01-01
546960,43.623065,5.299185,2021-01-01
546961,43.348577,5.604201,2021-01-01
546962,43.348577,5.604201,2021-01-01
546963,43.248829,5.588032,2021-01-01
546964,43.404731,4.981837,2021-01-01
546965,43.48956,5.23283,2021-01-01
546966,43.48956,5.23283,2021-01-01
546967,43.524756,5.673313,2021-01-01
546968,43.524756,5.673313,2021-01-01
546969,43.389722,4.80192,2021-01-01
546970,43.389722,4.80192,2021-01-01
546971,43.637349,5.527233,2021-01-01
546972,43.329723,5.039669,2021-01-01
546973,43.494049,4.974134,2021-01-01
546974,43.286242,5.370056,2021-01-01
546975,43.27915,5.38785,2021-01-01
546976,43.247392,5.381914,2021-01-01
546977,43.247392,5.381914,2021-01-01
546978,43.291969,5.358481,2021-01-01
546979,43.291969,5.358481,2021-01-01
546980,43.286242,5.370056,2021-01-01
546981,43.289968,5.356014,2021-01-01
546982,43.272778,5.390105,2021-01-01
546983,43.289968,5.356014,2021-01-01
546984,43.287576,5.379221,2021-01-01
546985,43.287576,5.379221,2021-01-01
546986,43.285157,5.383678,2021-01-01
546987,43.285157,5.383678,2021-01-01
546988,43.288361,5.384417,2021-01-01
546989,43.27915,5.38785,2021-01-01
546990,43.272778,5.390105,2021-01-01
546991,43.406476,5.048822,2021-01-01
546992,43.238356,5.404021,2021-01-01
546993,43.406476,5.048822,2021-01-01
546994,43.408601,5.056633,2021-01-01
546995,43.408601,5.056633,2021-01-01
546996,43.258666,5.409066,2021-01-01
546997,43.258666,5.409066,2021-01-01
546998,43.238356,5.404021,2021-01-01
546999,43.253283,5.421871,2021-01-01
547000,43.27085,5.383026,2021-01-01
547001,43.253283,5.421871,2021-01-01
547002,43.24787,5.399622,2021-01-01
547003,43.24787,5.399622,2021-01-01
547004,43.279733,5.382534,2021-01-01
547005,43.279733,5.382534,2021-01-01
547006,43.27085,5.383026,2021-01-01
547007,43.453829,5.011772,2021-01-01
547008,43.832303,4.783836,2021-01-01
547009,43.686469,5.710252,2021-01-01
547010,43.558456,5.253117,2021-01-01
547011,43.42977,4.94352,2021-01-01
547012,43.593007,4.939013,2021-01-01
547013,43.593007,4.939013,2021-01-01
547014,43.59184,4.933619,2021-01-01
547015,43.59184,4.933619,2021-01-01
547016,43.558456,5.253117,2021-01-01
547017,43.292736,5.574552,2021-01-01
547018,43.452861,5.557972,2021-01-01
547019,43.292736,5.574552,2021-01-01
547020,43.490568,5.370653,2021-01-01
547021,43.490568,5.370653,2021-01-01
547022,43.519237,5.446349,2021-01-01
547023,43.519237,5.446349,2021-01-01
547024,43.459262,5.25032,2021-01-01
547025,43.42977,4.94352,2021-01-01
547026,43.452861,5.557972,2021-01-01
547027,43.686469,5.710252,2021-01-01
547028,43.51365,4.986419,2021-01-01
547029,43.494049,4.974134,2021-01-01
547030,43.507643,4.988791,2021-01-01
547031,43.507643,4.988791,2021-01-01
547032,43.507643,4.988791,2021-01-01
547033,43.507643,4.988791,2021-01-01
547034,43.51365,4.986419,2021-01-01
547035,43.493681,4.987945,2021-01-01
547036,43.386888,5.223084,2021-01-01
547037,43.493681,4.987945,2021-01-01
547038,43.526777,4.955317,2021-01-01
547039,43.526777,4.955317,2021-01-01
547040,43.434712,5.540469,2021-01-01
547041,43.434712,5.540469,2021-01-01
547042,43.386888,5.223084,2021-01-01
547043,43.459262,5.25032,2021-01-01
547044,43.689299,5.205005,2021-01-01
547045,43.689299,5.205005,2021-01-01
547046,43.638515,5.056872,2021-01-01
547047,43.639222,5.107927,2021-01-01
547048,43.639222,5.107927,2021-01-01
547049,43.65232,5.099081,2021-01-01
547050,43.65232,5.099081,2021-01-01
547051,43.635131,5.090649,2021-01-01
547052,43.635131,5.090649,2021-01-01
547053,43.638515,5.056872,2021-01-01
547054,43.54659,5.293237,2021-01-01
547055,43.420631,5.235656,2021-01-01
547056,43.420631,5.235656,2021-01-01
547057,43.415533,5.24102,2021-01-01
547058,43.415533,5.24102,2021-01-01
547059,43.40751,5.525681,2021-01-01
547060,43.40751,5.525681,2021-01-01
547061,43.638665,5.093004,2021-01-01
547062,43.638665,5.093004,2021-01-01
547063,43.332432,5.109004,2021-01-01
547064,43.332432,5.109004,2021-01-01
547065,43.398629,5.366413,2021-01-01
547066,43.398629,5.366413,2021-01-01
547067,43.429731,5.436711,2021-01-01
547068,43.429731,5.436711,2021-01-01
547069,43.448682,5.688023,2021-01-01
547070,43.448682,5.688023,2021-01-01
547071,43.555415,5.598967,2021-01-01
547072,43.555415,5.598967,2021-01-01
547073,43.523198,5.255214,2021-01-01
547074,43.523198,5.255214,2021-01-01
547075,43.600001,5.486176,2021-01-01
547076,43.600001,5.486176,2021-01-01
547077,43.54659,5.293237,2021-01-01
547078,50.4769909,3.2287561,2021-03-19
547079,48.474017,1.011409,2021-08-03
547080,48.018384,0.237465,2021-09-17
547081,48.018384,0.237465,2021-09-17
547082,48.079293,1.348379,2021-11-26
547083,48.070643,1.329051,2021-11-26
547084,48.040626,1.470213,2020-12-23
547085,48.676212,1.322335,2020-11-23
547086,48.720711,1.355261,2021-10-11
547087,48.27611,1.631473,2021-05-03
547088,48.079524,1.135334,2022-06-01
547089,48.462003,1.760177,2022-06-15
547090,48.462003,1.760177,2022-06-15
547091,48.503768,1.058089,2022-06-02
547092,48.503768,1.058089,2022-06-02
547093,48.703594,1.340418,2022-06-02
547094,48.079524,1.135334,2022-06-01
547095,48.703594,1.340418,2022-06-02
547096,48.044022,1.186173,2022-06-01
547097,48.044022,1.186173,2022-06-01
547098,48.85679604727558,2.3538696405462756,2022-05-17
547099,48.84697366289495,2.2558389615,2022-10-19
547100,48.84697366289495,2.2558389615,2022-10-19
547101,48.84697366289495,2.2558389615,2022-10-19
547102,48.84697366289495,2.2558389615,2022-10-19
547103,48.85679604727558,2.3538696405462756,2022-05-17
547104,48.84697366289495,2.2558389615,2022-10-19
547105,48.85679604727558,2.3538696405462756,2022-05-17
547106,48.85679604727558,2.3538696405462756,2022-05-17
547107,48.85679604727558,2.3538696405462756,2022-05-17
547108,48.85679604727558,2.3538696405462756,2022-05-17
547109,48.85679604727558,2.3538696405462756,2022-05-17
547110,48.888195,2.37308,2021-07-12
547111,48.888195,2.37308,2021-07-12
547112,48.888195,2.37308,2021-07-12
547113,48.888195,2.37308,2021-07-12
547114,48.839577,2.2986453,2021-07-01
547115,48.835426,2.2851648,2021-07-22
547116,48.839577,2.2986453,2021-07-01
547117,48.839577,2.2986453,2021-07-01
547118,48.839577,2.2986453,2021-07-01
547119,48.846703,2.2844167,2021-07-01
547120,48.846703,2.2844167,2021-07-01
547121,48.846703,2.2844167,2021-07-01
547122,48.846703,2.2844167,2021-07-01
547123,48.835426,2.2851648,2021-07-22
547124,48.839577,2.2986453,2021-07-01
547125,48.875076,2.3587236,2021-06-30
547126,48.835426,2.2851648,2021-07-22
547127,48.835426,2.2851648,2021-07-22
547128,48.83892,2.282485,2021-07-01
547129,48.83892,2.282485,2021-07-01
547130,48.83892,2.282485,2021-07-01
547131,48.83892,2.282485,2021-07-01
547132,48.888447,2.3160603,2021-07-07
547133,48.888447,2.3160603,2021-07-07
547134,48.888447,2.3160603,2021-07-07
547135,48.888447,2.3160603,2021-07-07
547136,48.888447,2.3160603,2021-07-07
547137,48.888447,2.3160603,2021-07-07
547138,48.842594,2.2920513,2021-07-01
547139,48.888195,2.37308,2021-07-12
547140,48.888195,2.37308,2021-07-12
547141,48.838314,2.3408663,2021-06-30
547142,48.888195,2.37308,2021-07-12
547143,48.838314,2.3408663,2021-06-30
547144,48.845806,2.3038075,2021-07-13
547145,48.845806,2.3038075,2021-07-13
547146,48.845806,2.3038075,2021-07-13
547147,48.845806,2.3038075,2021-07-13
547148,48.845806,2.3038075,2021-07-13
547149,48.845806,2.3038075,2021-07-13
547150,48.845806,2.3038075,2021-07-13
547151,48.85926,2.267881,2021-07-12
547152,48.85926,2.267881,2021-07-12
547153,48.85926,2.267881,2021-07-12
547154,48.85926,2.267881,2021-07-12
547155,48.85926,2.267881,2021-07-12
547156,48.85926,2.267881,2021-07-12
547157,48.842594,2.2920513,2021-07-01
547158,48.83984,2.273328,2021-06-24
547159,48.838314,2.3408663,2021-06-30
547160,48.838314,2.3408663,2021-06-30
547161,48.838314,2.3408663,2021-06-30
547162,48.838314,2.3408663,2021-06-30
547163,48.838886,2.2892983,2021-07-13
547164,48.838886,2.2892983,2021-07-13
547165,48.838886,2.2892983,2021-07-13
547166,48.838886,2.2892983,2021-07-13
547167,48.838886,2.2892983,2021-07-13
547168,48.83984,2.273328,2021-06-24
547169,48.83984,2.273328,2021-06-24
547170,48.83984,2.273328,2021-06-24
547171,48.83984,2.273328,2021-06-24
547172,48.842594,2.2920513,2021-07-01
547173,48.82837,2.3216963,2021-07-01
547174,48.842594,2.2920513,2021-07-01
547175,48.842594,2.2920513,2021-07-01
547176,48.837364,2.3059905,2021-07-13
547177,48.837364,2.3059905,2021-07-13
547178,48.831997,2.3048475,2021-07-13
547179,48.831997,2.3048475,2021-07-13
547180,48.831997,2.3048475,2021-07-13
547181,48.831997,2.3048475,2021-07-13
547182,48.831997,2.3048475,2021-07-13
547183,48.831997,2.3048475,2021-07-13
547184,48.850998,2.2719011,2021-07-09
547185,48.850998,2.2719011,2021-07-09
547186,48.850998,2.2719011,2021-07-09
547187,48.850998,2.2719011,2021-07-09
547188,48.845108,2.287503,2021-07-09
547189,48.845108,2.287503,2021-07-09
547190,48.845108,2.287503,2021-07-09
547191,48.845108,2.287503,2021-07-09
547192,48.838314,2.2943442,2021-07-09
547193,48.838314,2.2943442,2021-07-09
547194,48.838314,2.2943442,2021-07-09
547195,48.838314,2.2943442,2021-07-09
547196,48.838314,2.2943442,2021-07-09
547197,48.848923,2.3045475,2021-07-09
547198,48.848923,2.3045475,2021-07-09
547199,48.848923,2.3045475,2021-07-09
547200,48.848923,2.3045475,2021-07-09
547201,48.848923,2.3045475,2021-07-09
547202,48.848923,2.3045475,2021-07-09
547203,48.843792,2.2698932,2021-07-22
547204,48.843792,2.2698932,2021-07-22
547205,48.837364,2.3059905,2021-07-13
547206,48.837364,2.3059905,2021-07-13
547207,48.837364,2.3059905,2021-07-13
547208,48.82837,2.3216963,2021-07-01
547209,48.842594,2.2920513,2021-07-01
547210,48.898304,2.3423252,2021-07-13
547211,48.898304,2.3423252,2021-07-13
547212,48.898304,2.3423252,2021-07-13
547213,48.898304,2.3423252,2021-07-13
547214,48.898304,2.3423252,2021-07-13
547215,48.898304,2.3423252,2021-07-13
547216,48.898304,2.3423252,2021-07-13
547217,48.842567,2.2848904,2021-07-01
547218,48.842567,2.2848904,2021-07-01
547219,48.842567,2.2848904,2021-07-01
547220,48.842567,2.2848904,2021-07-01
547221,48.83039,2.356917,2021-06-24
547222,48.82837,2.3216963,2021-07-01
547223,48.837364,2.3059905,2021-07-13
547224,48.85666,2.2856026,2021-11-09
547225,48.85666,2.2856026,2021-11-09
547226,48.85666,2.2856026,2021-11-09
547227,48.85666,2.2856026,2021-11-09
547228,48.85666,2.2856026,2021-11-09
547229,48.85666,2.2856026,2021-11-09
547230,48.838547,2.312675,2022-01-21
547231,48.838547,2.312675,2022-01-21
547232,48.838547,2.312675,2022-01-21
547233,48.838547,2.312675,2022-01-21
547234,48.838547,2.312675,2022-01-21
547235,48.838547,2.312675,2022-01-21
547236,48.838547,2.312675,2022-01-21
547237,48.83039,2.356917,2021-06-24
547238,48.8444,2.407044,2021-07-27
547239,48.83039,2.356917,2021-06-24
547240,48.861534,2.3809278,2021-06-18
547241,48.8657658,2.3664376,2021-06-18
547242,48.865765,2.3664377,2022-06-30
547243,48.8657658,2.3664376,2021-06-18
547244,48.85579,2.374203,2021-06-23
547245,48.85579,2.374203,2021-06-23
547246,48.85579,2.374203,2021-06-23
547247,48.85579,2.374203,2021-06-23
547248,48.84948,2.397761,2021-06-24
547249,48.84948,2.397761,2021-06-24
547250,48.84948,2.397761,2021-06-24
547251,48.84948,2.397761,2021-06-24
547252,48.84948,2.397761,2021-06-24
547253,48.84948,2.397761,2021-06-24
547254,48.861534,2.3809278,2021-06-18
547255,48.86023,2.3719914,2021-06-10
547256,48.861534,2.3809278,2021-06-18
547257,48.861534,2.3809278,2021-06-18
547258,48.84733,2.3856323,2021-06-18
547259,48.84733,2.3856323,2021-06-18
547260,48.84733,2.3856323,2021-06-18
547261,48.84733,2.3856323,2021-06-18
547262,48.84733,2.3856323,2021-06-18
547263,48.847874,2.3239782,2021-07-09
547264,48.847874,2.3239782,2021-07-09
547265,48.847874,2.3239782,2021-07-09
547266,48.847874,2.3239782,2021-07-09
547267,48.847874,2.3239782,2021-07-09
547268,48.826855,2.3665764,2021-06-24
547269,48.865765,2.3664377,2022-06-30
547270,48.86023,2.3719914,2021-06-10
547271,48.826855,2.3665764,2021-06-24
547272,48.86536,2.405207,2022-01-27
547273,48.875076,2.3587236,2021-06-30
547274,48.875076,2.3587236,2021-06-30
547275,48.875076,2.3587236,2021-06-30
547276,48.875076,2.3587236,2021-06-30
547277,48.85615,2.3825247,2021-06-10
547278,48.85615,2.3825247,2021-06-10
547279,48.85615,2.3825247,2021-06-10
547280,48.85615,2.3825247,2021-06-10
547281,48.85615,2.3825247,2021-06-10
547282,48.85615,2.3825247,2021-06-10
547283,48.86536,2.405207,2022-01-27
547284,48.86536,2.405207,2022-01-27
547285,48.86536,2.405207,2022-01-27
547286,48.86536,2.405207,2022-01-27
547287,48.86023,2.3719914,2021-06-10
547288,48.86536,2.405207,2022-01-27
547289,48.857796,2.390264,2021-06-24
547290,48.857796,2.390264,2021-06-24
547291,48.857796,2.390264,2021-06-24
547292,48.857796,2.390264,2021-06-24
547293,48.857796,2.390264,2021-06-24
547294,48.857258,2.37139,2021-06-18
547295,48.857258,2.37139,2021-06-18
547296,48.857258,2.37139,2021-06-18
547297,48.857258,2.37139,2021-06-18
547298,48.86023,2.3719914,2021-06-10
547299,48.86023,2.3719914,2021-06-10
547300,48.86023,2.3719914,2021-06-10
547301,48.826855,2.3665764,2021-06-24
547302,48.826855,2.3665764,2021-06-24
547303,48.87237,2.366288,2021-07-07
547304,48.835163,2.3446052,2021-06-17
547305,48.88112,2.284095,2021-06-24
547306,48.88112,2.284095,2021-06-24
547307,48.88112,2.284095,2021-06-24
547308,48.88112,2.284095,2021-06-24
547309,48.88112,2.284095,2021-06-24
547310,48.85988,2.3245049,2021-07-07
547311,48.85988,2.3245049,2021-07-07
547312,48.85988,2.3245049,2021-07-07
547313,48.85988,2.3245049,2021-07-07
547314,48.85988,2.3245049,2021-07-07
547315,48.835163,2.3446052,2021-06-17
547316,48.835163,2.3446052,2021-06-17
547317,48.835163,2.3446052,2021-06-17
547318,48.835163,2.3446052,2021-06-17
547319,48.856915,2.3941433,2021-06-23
547320,48.84975,2.3074996,2021-03-01
547321,48.8444,2.407044,2021-07-27
547322,48.8444,2.407044,2021-07-27
547323,48.8444,2.407044,2021-07-27
547324,48.843792,2.2698932,2021-07-22
547325,48.8444,2.407044,2021-07-27
547326,48.8444,2.407044,2021-07-27
547327,48.87237,2.366288,2021-07-07
547328,48.87237,2.366288,2021-07-07
547329,48.87237,2.366288,2021-07-07
547330,48.87237,2.366288,2021-07-07
547331,48.87237,2.366288,2021-07-08
547332,48.87237,2.366288,2021-07-08
547333,48.88112,2.284095,2021-06-24
547334,48.856915,2.3941433,2021-06-23
547335,48.826855,2.3665764,2021-06-24
547336,48.82195,2.345853,2021-07-13
547337,48.83186,2.372548,2021-07-12
547338,48.83186,2.372548,2021-07-12
547339,48.83186,2.372548,2021-07-12
547340,48.83186,2.372548,2021-07-12
547341,48.83186,2.372548,2021-07-12
547342,48.83186,2.372548,2021-07-12
547343,48.83186,2.372548,2021-07-12
547344,48.878258,2.2967632,2021-12-01
547345,48.878258,2.2967632,2021-12-01
547346,48.878258,2.2967632,2021-12-01
547347,48.878258,2.2967632,2021-12-01
547348,48.878258,2.2967632,2021-12-01
547349,48.878258,2.2967632,2021-12-01
547350,48.82195,2.345853,2021-07-13
547351,48.856915,2.3941433,2021-06-23
547352,48.82195,2.345853,2021-07-13
547353,48.82195,2.345853,2021-07-13
547354,48.82195,2.345853,2021-07-13
547355,48.82195,2.345853,2021-07-13
547356,48.82844,2.336613,2021-06-17
547357,48.82844,2.336613,2021-06-17
547358,48.82844,2.336613,2021-06-17
547359,48.82844,2.336613,2021-06-17
547360,48.82844,2.336613,2021-06-17
547361,48.82844,2.336613,2021-06-17
547362,48.856915,2.3941433,2021-06-23
547363,48.856915,2.3941433,2021-06-23
547364,48.856915,2.3941433,2021-06-23
547365,48.843792,2.2698932,2021-07-22
547366,48.85245,2.3314662,2021-08-17
547367,48.843792,2.2698932,2021-07-22
547368,48.843792,2.2698932,2021-07-22
547369,48.839775,2.3476574,2021-08-11
547370,48.839775,2.3476574,2021-08-11
547371,48.839775,2.3476574,2021-08-11
547372,48.858967,2.36738,2022-04-22
547373,48.858967,2.36738,2022-04-22
547374,48.858967,2.36738,2022-04-22
547375,48.858967,2.36738,2022-04-22
547376,48.858967,2.36738,2022-04-22
547377,48.858967,2.36738,2022-04-22
547378,48.851254,2.3564553,2021-08-11
547379,48.851254,2.3564553,2021-08-11
547380,48.851254,2.3564553,2021-08-11
547381,48.851254,2.3564553,2021-08-11
547382,48.851254,2.3564553,2021-08-11
547383,48.851387,2.3472476,2021-08-11
547384,48.851387,2.3472476,2021-08-11
547385,48.851387,2.3472476,2021-08-11
547386,48.851387,2.3472476,2021-08-11
547387,48.84443,2.3522773,2021-08-11
547388,48.84443,2.3522773,2021-08-11
547389,48.84443,2.3522773,2021-08-11
547390,48.84443,2.3522773,2021-08-11
547391,48.84443,2.3522773,2021-08-11
547392,48.842007,2.3430684,2021-08-11
547393,48.842007,2.3430684,2021-08-11
547394,48.842007,2.3430684,2021-08-11
547395,48.842007,2.3430684,2021-08-11
547396,48.842007,2.3430684,2021-08-11
547397,48.855206,2.337108,2021-08-11
547398,48.839775,2.3476574,2021-08-11
547399,48.839775,2.3476574,2021-08-11
547400,48.839775,2.3476574,2021-08-11
547401,48.870422,2.3454537,2021-10-12
547402,48.86502,2.344388,2021-08-11
547403,48.86502,2.344388,2021-08-11
547404,48.86502,2.344388,2021-08-11
547405,48.86502,2.344388,2021-08-11
547406,48.870564,2.3408933,2021-11-03
547407,48.870564,2.3408933,2021-11-03
547408,48.870564,2.3408933,2021-11-03
547409,48.870564,2.3408933,2021-11-03
547410,48.869926,2.3320835,2021-08-27
547411,48.869926,2.3320835,2021-08-27
547412,48.869926,2.3320835,2021-08-27
547413,48.869926,2.3320835,2021-08-27
547414,48.869926,2.3320835,2021-08-27
547415,48.870422,2.3454537,2021-10-12
547416,48.86818,2.335097,2021-08-17
547417,48.870422,2.3454537,2021-10-12
547418,48.870422,2.3454537,2021-10-12
547419,48.870422,2.3454537,2021-10-12
547420,48.86781,2.34525,2021-10-06
547421,48.86781,2.34525,2021-10-06
547422,48.86781,2.34525,2021-10-06
547423,48.86781,2.34525,2021-10-06
547424,48.86781,2.34525,2021-10-06
547425,48.86781,2.34525,2021-10-06
547426,48.86818,2.335097,2021-08-17
547427,48.86818,2.335097,2021-08-17
547428,48.86818,2.335097,2021-08-17
547429,48.86818,2.335097,2021-08-17
547430,48.855206,2.337108,2021-08-11
547431,48.855206,2.337108,2021-08-11
547432,48.855206,2.337108,2021-08-11
547433,48.871643,2.3338861,2021-08-26
547434,48.87835,2.3044934,2021-09-14
547435,48.87835,2.3044934,2021-09-14
547436,48.87835,2.3044934,2021-09-14
547437,48.87835,2.3044934,2021-09-14
547438,48.872448,2.3041663,2021-09-21
547439,48.872448,2.3041663,2021-09-21
547440,48.872448,2.3041663,2021-09-21
547441,48.872448,2.3041663,2021-09-21
547442,48.872448,2.3041663,2021-09-21
547443,48.872448,2.3041663,2021-09-21
547444,48.871643,2.3338861,2021-08-26
547445,48.871643,2.3338861,2021-08-26
547446,48.871643,2.3338861,2021-08-26
547447,48.871643,2.3338861,2021-08-26
547448,48.87835,2.3044934,2021-09-14
547449,48.851128,2.3106372,2021-08-17
547450,48.851128,2.3106372,2021-08-17
547451,48.851128,2.3106372,2021-08-17
547452,48.851128,2.3106372,2021-08-17
547453,48.851128,2.3106372,2021-08-17
547454,48.851128,2.3106372,2021-08-17
547455,48.85617,2.308076,2021-08-17
547456,48.85617,2.308076,2021-08-17
547457,48.85617,2.308076,2021-08-17
547458,48.85617,2.308076,2021-08-17
547459,48.85617,2.308076,2021-08-17
547460,48.85617,2.308076,2021-08-17
547461,48.848,2.3469365,2021-06-30
547462,48.87835,2.3044934,2021-09-14
547463,48.87835,2.3044934,2021-09-14
547464,48.8542,2.345341,2021-08-17
547465,48.85082,2.3237967,2021-08-17
547466,48.8542,2.345341,2021-08-17
547467,48.8542,2.345341,2021-08-17
547468,48.8542,2.345341,2021-08-17
547469,48.8542,2.345341,2021-08-17
547470,48.8542,2.345341,2021-08-17
547471,48.85807,2.299582,2021-09-01
547472,48.85807,2.299582,2021-09-01
547473,48.85807,2.299582,2021-09-01
547474,48.85807,2.299582,2021-09-01
547475,48.85807,2.299582,2021-09-01
547476,48.85807,2.299582,2021-09-01
547477,48.85082,2.3237967,2021-08-17
547478,48.85082,2.3237967,2021-08-17
547479,48.85082,2.3237967,2021-08-17
547480,48.8737,2.314663,2021-09-14
547481,48.85082,2.3237967,2021-08-17
547482,48.865772,2.308419,2021-08-19
547483,48.865772,2.308419,2021-08-19
547484,48.865772,2.308419,2021-08-19
547485,48.865772,2.308419,2021-08-19
547486,48.865772,2.308419,2021-08-19
547487,48.865772,2.308419,2021-08-19
547488,48.865772,2.308419,2021-08-19
547489,48.8737,2.314663,2021-09-14
547490,48.8737,2.314663,2021-09-14
547491,48.8737,2.314663,2021-09-14
547492,48.8737,2.314663,2021-09-14
547493,48.8737,2.314663,2021-09-14
547494,48.86502,2.344388,2021-08-11
547495,48.85788,2.34681,2021-12-08
547496,48.85788,2.34681,2021-12-08
547497,48.894165,2.3211582,2021-07-13
547498,48.85482,2.2904053,2021-07-13
547499,48.85482,2.2904053,2021-07-13
547500,48.85482,2.2904053,2021-07-13
547501,48.85482,2.2904053,2021-07-13
547502,48.850754,2.2739246,2021-07-22
547503,48.850754,2.2739246,2021-07-22
547504,48.850754,2.2739246,2021-07-22
547505,48.850754,2.2739246,2021-07-22
547506,48.850754,2.2739246,2021-07-22
547507,48.850754,2.2739246,2021-07-22
547508,48.894165,2.3211582,2021-07-13
547509,48.894165,2.3211582,2021-07-13
547510,48.894165,2.3211582,2021-07-13
547511,48.894165,2.3211582,2021-07-13
547512,48.85482,2.2904053,2021-07-13
547513,48.859756,2.278694,2021-07-22
547514,48.859756,2.278694,2021-07-22
547515,48.859756,2.278694,2021-07-22
547516,48.859756,2.278694,2021-07-22
547517,48.859756,2.278694,2021-07-22
547518,48.859756,2.278694,2021-07-22
547519,48.89919,2.330375,2021-07-13
547520,48.89919,2.330375,2021-07-13
547521,48.89919,2.330375,2021-07-13
547522,48.89919,2.330375,2021-07-13
547523,48.89919,2.330375,2021-07-13
547524,48.89919,2.330375,2021-07-13
547525,48.847862,2.2745266,2021-07-22
547526,48.85482,2.2904053,2021-07-13
547527,48.86986,2.38494,2021-07-07
547528,48.847862,2.2745266,2021-07-22
547529,48.856014,2.3097644,2021-07-13
547530,48.87133,2.295196,2021-07-07
547531,48.87133,2.295196,2021-07-07
547532,48.87133,2.295196,2021-07-07
547533,48.87133,2.295196,2021-07-07
547534,48.87133,2.295196,2021-07-07
547535,48.87133,2.295196,2021-07-07
547536,48.8531,2.261698,2021-07-22
547537,48.8531,2.261698,2021-07-22
547538,48.8531,2.261698,2021-07-22
547539,48.8531,2.261698,2021-07-22
547540,48.8531,2.261698,2021-07-22
547541,48.8531,2.261698,2021-07-22
547542,48.856014,2.3097644,2021-07-13
547543,48.856014,2.3097644,2021-07-13
547544,48.86986,2.38494,2021-07-07
547545,48.856014,2.3097644,2021-07-13
547546,48.856014,2.3097644,2021-07-13
547547,48.856014,2.3097644,2021-07-13
547548,48.897976,2.323452,2021-07-12
547549,48.897976,2.323452,2021-07-12
547550,48.897976,2.323452,2021-07-12
547551,48.897976,2.323452,2021-07-12
547552,48.897976,2.323452,2021-07-12
547553,48.897976,2.323452,2021-07-12
547554,48.86986,2.38494,2021-07-07
547555,48.86986,2.38494,2021-07-07
547556,48.86986,2.38494,2021-07-07
547557,48.86986,2.38494,2021-07-07
547558,48.847862,2.2745266,2021-07-22
547559,48.847862,2.2745266,2021-07-22
547560,48.85788,2.34681,2021-12-08
547561,48.86486,2.3329713,2021-09-21
547562,48.86143,2.4056437,2021-07-21
547563,48.86143,2.4056437,2021-07-21
547564,48.86143,2.4056437,2021-07-21
547565,48.86143,2.4056437,2021-07-21
547566,48.88836,2.3480344,2021-07-21
547567,48.88836,2.3480344,2021-07-21
547568,48.88836,2.3480344,2021-07-21
547569,48.88836,2.3480344,2021-07-21
547570,48.88836,2.3480344,2021-07-21
547571,48.88836,2.3480344,2021-07-21
547572,48.86486,2.3329713,2021-09-21
547573,48.86486,2.3329713,2021-09-21
547574,48.86486,2.3329713,2021-09-21
547575,48.86486,2.3329713,2021-09-21
547576,48.86143,2.4056437,2021-07-21
547577,48.86486,2.3329713,2021-09-21
547578,48.855225,2.3984911,2021-07-21
547579,48.855225,2.3984911,2021-07-21
547580,48.855225,2.3984911,2021-07-21
